ID,请求ID,AccessKey名称,模型,消耗token,类型,金额（元）,时间
631203,tk-20260518152214-2u6tgz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:22:14"
631093,tk-20260518152212-d6agqp,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:22:12"
631204,tk-20260518152211-in8zfw,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:22:11"
631189,tk-20260518152137-t5h7yk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:21:37"
631182,tk-20260518152135-80kfm1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:21:35"
631062,tk-20260518152116-mg9m2v,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:21:16"
631051,tk-20260518152110-up9hii,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:21:10"
631165,tk-20260518152108-31ph5u,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:21:08"
631048,tk-20260518152104-ee3img,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:21:04"
631030,tk-20260518152045-4bw1ry,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:20:45"
631140,tk-20260518152034-m53m40,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 15:20:34"
631138,tk-20260518152031-v16q5q,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 15:20:31"
631010,tk-20260518152013-ictcj7,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 15:20:13"
631131,tk-20260518152010-ge8jvz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:20:10"
631127,tk-20260518151956-v540i0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:19:56"
631116,tk-20260518151948-ysdjo1,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 15:19:48"
630976,tk-20260518151939-u3supk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:19:39"
630974,tk-20260518151938-20sa55,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:19:38"
631105,tk-20260518151936-0l0up3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:19:36"
630981,tk-20260518151933-fsqy4a,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:19:33"
631099,tk-20260518151927-n3152i,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:19:27"
630963,tk-20260518151920-66qs29,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:19:20"
631086,tk-20260518151908-weyvkj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:19:08"
631085,tk-20260518151902-gdhkk5,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:19:02"
630943,tk-20260518151853-7t2yzb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:18:53"
631072,tk-20260518151832-pfruhl,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:18:32"
631070,tk-20260518151831-1t1vd7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:18:31"
631069,tk-20260518151830-6u3jlr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:18:30"
630933,tk-20260518151827-7kz8lp,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:18:27"
631058,tk-20260518151819-yfaqy9,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 15:18:19"
630911,tk-20260518151808-q8ra1o,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 15:18:08"
631049,tk-20260518151805-h31jyu,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:18:05"
631040,tk-20260518151754-9r94y4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:17:54"
630894,tk-20260518151742-c1j0jm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:17:42"
631029,tk-20260518151740-va2m03,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:17:40"
631026,tk-20260518151737-r42j5k,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:17:37"
630884,tk-20260518151731-mqotv4,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:17:31"
631017,tk-20260518151728-ijs7lo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:17:28"
631016,tk-20260518151727-tg5obs,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:17:27"
630869,tk-20260518151703-hs88dz,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:17:03"
631003,tk-20260518151656-j4elqy,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:16:56"
630997,tk-20260518151655-62211q,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 15:16:55"
630991,tk-20260518151648-cbvkcu,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 15:16:48"
630990,tk-20260518151644-t1o0j2,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 15:16:44"
630977,tk-20260518151640-8smf7j,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 15:16:40"
630849,tk-20260518151637-sobmgg,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 15:16:37"
630949,tk-20260518151558-r57a7x,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:15:58"
630821,tk-20260518151551-5tev3f,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:15:51"
630942,tk-20260518151541-73sxx0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:15:41"
630936,tk-20260518151533-s7kg38,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:15:33"
630935,tk-20260518151531-8thc3o,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:15:31"
630909,tk-20260518151501-06z3ar,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:15:01"
630898,tk-20260518151449-8f49ib,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:14:49"
630895,tk-20260518151442-32m4ls,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:14:42"
630890,tk-20260518151438-2cgxwk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:14:38"
630888,tk-20260518151436-k21psg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:14:36"
630733,tk-20260518151354-a25h58,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:13:54"
630860,tk-20260518151352-kdotys,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:52"
630861,tk-20260518151352-mpnrcb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:52"
631483,tk-20260518151350-phi39i,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:50"
630859,tk-20260518151348-sn9j4s,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:48"
630858,tk-20260518151345-v79bme,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:13:45"
630852,tk-20260518151333-7opjo2,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:13:33"
630846,tk-20260518151330-14qfy3,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 15:13:30"
630720,tk-20260518151322-o3yiie,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:13:22"
630845,tk-20260518151322-gkh8vb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:22"
630713,tk-20260518151319-gkusu6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:19"
630837,tk-20260518151316-nu59tz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:16"
631455,tk-20260518151313-frk99v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:13"
630830,tk-20260518151309-w2igo2,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:09"
630703,tk-20260518151307-r8m4lb,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:13:07"
630829,tk-20260518151306-y0q0gu,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:06"
630825,tk-20260518151304-lqam72,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:13:04"
630823,tk-20260518151259-57n4y5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:12:59"
630695,tk-20260518151251-s0u334,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 15:12:51"
630818,tk-20260518151250-qnecm1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:12:50"
630817,tk-20260518151247-633eew,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:12:47"
630684,tk-20260518151243-teddff,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:12:43"
630678,tk-20260518151238-br6plu,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:12:38"
630806,tk-20260518151234-oob7m6,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 15:12:34"
630794,tk-20260518151219-68kvba,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:12:19"
630791,tk-20260518151217-zkib7a,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:12:17"
630793,tk-20260518151216-r7oklr,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:12:16"
630792,tk-20260518151212-t57x5x,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:12:12"
630786,tk-20260518151205-r6kmr5,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:12:05"
630785,tk-20260518151204-h95rh1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:12:04"
630654,tk-20260518151156-85cx1n,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:11:56"
630656,tk-20260518151155-c33mug,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 15:11:55"
630652,tk-20260518151151-hb8t2g,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:11:51"
630649,tk-20260518151149-j3wou0,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 15:11:49"
630767,tk-20260518151146-8aqy21,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:11:46"
630766,tk-20260518151145-yi01z6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:11:45"
630763,tk-20260518151139-3q5hax,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:11:39"
630759,tk-20260518151122-swkge0,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:11:22"
630627,tk-20260518151116-pqzsnz,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 15:11:16"
630731,tk-20260518151046-nq4i74,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 15:10:46"
630596,tk-20260518151038-f86ce1,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:10:38"
630729,tk-20260518151032-nw3org,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:10:32"
630594,tk-20260518151029-8kak1x,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:10:29"
630724,tk-20260518151022-hu6w8c,MX,seedance2.0,238500,消费,-10.9710,"2026-05-18 15:10:22"
630719,tk-20260518151020-1gjfjg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:10:20"
630583,tk-20260518151017-55bqiq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:10:17"
630718,tk-20260518151017-gwp3si,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:10:17"
630717,tk-20260518151014-bzooyn,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:10:14"
630571,tk-20260518151001-31y728,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:10:01"
630565,tk-20260518150955-mzyoxj,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 15:09:55"
630691,tk-20260518150947-dvs6pq,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:09:47"
630560,tk-20260518150943-dj6y58,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:09:43"
630690,tk-20260518150942-5tt248,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:09:42"
630680,tk-20260518150935-yjsqti,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:09:35"
630664,tk-20260518150917-dcljnu,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:09:17"
630544,tk-20260518150914-c9j32m,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 15:09:14"
630657,tk-20260518150904-uuibxz,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:09:04"
630414,tk-20260518150903-tjy2cn,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:09:03"
630757,tk-20260518150822-mnue25,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:08:22"
630499,tk-20260518150818-pt56k8,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:08:18"
630628,tk-20260518150817-jasn4s,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:08:17"
630492,tk-20260518150814-oedk1v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:08:14"
630626,tk-20260518150812-e9lg3v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:08:12"
630485,tk-20260518150805-md9bib,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:08:05"
630480,tk-20260518150757-v52r3o,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:07:57"
630615,tk-20260518150754-uqxve8,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:07:54"
630600,tk-20260518150735-rtyiyj,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:07:35"
630452,tk-20260518150715-ucbdqm,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:07:15"
630579,tk-20260518150707-2j6e84,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:07:07"
630578,tk-20260518150704-2eg08w,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:07:04"
630439,tk-20260518150650-q03ky0,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 15:06:50"
630423,tk-20260518150631-8tzh32,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:06:31"
630542,tk-20260518150611-bwmba9,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:06:11"
630533,tk-20260518150610-453uko,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:06:10"
630532,tk-20260518150607-9tath1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:06:07"
630531,tk-20260518150605-iyxze6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:06:05"
630511,tk-20260518150537-th1z1w,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:05:37"
630517,tk-20260518150532-wb10bs,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:05:32"
630504,tk-20260518150529-udwc7a,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:05:29"
630506,tk-20260518150527-lv3nzy,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:05:27"
630498,tk-20260518150516-t5rqzo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:05:16"
630488,tk-20260518150505-4dhf63,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:05:05"
630372,tk-20260518150456-2uj6sx,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 15:04:56"
630471,tk-20260518150434-czagom,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:04:34"
630465,tk-20260518150426-5uyi10,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:04:26"
630458,tk-20260518150415-4fy5vj,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:04:15"
630334,tk-20260518150403-aqxkr0,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 15:04:03"
630327,tk-20260518150359-57xj06,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 15:03:59"
630444,tk-20260518150354-iwnay5,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:03:54"
630321,tk-20260518150352-y3ymh7,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 15:03:52"
630301,tk-20260518150324-hdquq9,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 15:03:24"
630420,tk-20260518150312-tdodm7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:03:12"
630288,tk-20260518150305-v1pfza,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 15:03:05"
630417,tk-20260518150302-9wagrj,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:03:02"
630287,tk-20260518150259-08n4li,MX,seedance2.0,130990,消费,-6.0255,"2026-05-18 15:02:59"
630269,tk-20260518150231-i1b97t,MX,seedance2.0,195300,消费,-8.9838,"2026-05-18 15:02:31"
630505,tk-20260518150231-xcs1b0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:02:31"
630265,tk-20260518150225-obmv2u,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:02:25"
630384,tk-20260518150217-586hzs,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:02:17"
630373,tk-20260518150159-biw2d3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:01:59"
630363,tk-20260518150140-6iwzhd,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:01:40"
630356,tk-20260518150137-5ci5fa,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:01:37"
630351,tk-20260518150133-bwj6d1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:01:33"
630341,tk-20260518150125-7s94pi,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:01:25"
630344,tk-20260518150125-li8n1v,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 15:01:25"
630338,tk-20260518150121-scctnx,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 15:01:21"
630337,tk-20260518150110-k82o2e,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 15:01:10"
630326,tk-20260518150100-r7f0ru,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:01:00"
630448,tk-20260518150058-iwkq5r,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:00:58"
630205,tk-20260518150057-wayim8,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 15:00:57"
630428,tk-20260518150040-29375v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:00:40"
630307,tk-20260518150037-t3qism,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:00:37"
630303,tk-20260518150031-cy6u9q,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 15:00:31"
630293,tk-20260518150013-yndzxe,MX,seedance2.0,238500,消费,-10.9710,"2026-05-18 15:00:13"
630286,tk-20260518145959-rs7v7v,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 14:59:59"
630147,tk-20260518145933-1zf9xf,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 14:59:33"
630145,tk-20260518145929-e7zm7a,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 14:59:29"
630125,tk-20260518145906-zc5qfg,MX,seedance2.0,108900,消费,-5.0094,"2026-05-18 14:59:06"
630122,tk-20260518145901-4y02d7,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 14:59:01"
630244,tk-20260518145858-tox82p,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:58:58"
630239,tk-20260518145843-dluhg1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:58:43"
630234,tk-20260518145838-kdb3va,MX,seedance2.0,303300,消费,-13.9518,"2026-05-18 14:58:38"
630102,tk-20260518145830-qe7ykz,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 14:58:30"
630224,tk-20260518145825-53qdw7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:58:25"
630096,tk-20260518145814-fr56lz,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 14:58:14"
630214,tk-20260518145807-2h13q7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:58:07"
630213,tk-20260518145803-t3ceot,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:58:03"
630212,tk-20260518145800-g0ljxo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:58:00"
630093,tk-20260518145758-lz8qwr,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 14:57:58"
630193,tk-20260518145732-k0n5nd,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:57:32"
630296,tk-20260518145712-sju5ez,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:57:12"
630173,tk-20260518145702-nkwitg,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:57:02"
630164,tk-20260518145700-4z67x6,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:57:00"
630172,tk-20260518145700-t1ntkt,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 14:57:00"
630284,tk-20260518145656-hqx2k3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:56:56"
630158,tk-20260518145649-yosrz0,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:56:49"
630154,tk-20260518145645-ng60a8,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 14:56:45"
630133,tk-20260518145619-ujo6jq,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:56:19"
630031,tk-20260518145607-i22rgj,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 14:56:07"
630123,tk-20260518145602-ngmahx,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:56:02"
630118,tk-20260518145547-5e9vqx,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 14:55:47"
630016,tk-20260518145543-7onqlz,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:55:43"
630003,tk-20260518145521-9bwevm,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 14:55:21"
630095,tk-20260518145505-abbiwb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:55:05"
630090,tk-20260518145458-dk12et,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:54:58"
630091,tk-20260518145458-6g7qs1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:54:58"
630089,tk-20260518145455-zuh6l3,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:54:55"
630081,tk-20260518145442-01170j,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:54:42"
630078,tk-20260518145431-qboncr,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 14:54:31"
629948,tk-20260518145409-njz0cn,MX,seedance2.0,130500,消费,-6.0030,"2026-05-18 14:54:09"
630067,tk-20260518145409-6ladjt,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:54:09"
630066,tk-20260518145405-1n2ci1,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 14:54:05"
630065,tk-20260518145400-6d3pdp,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:54:00"
630062,tk-20260518145358-8ltf8o,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 14:53:58"
630054,tk-20260518145345-kr7ls4,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:53:45"
630051,tk-20260518145338-rwo04j,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:53:38"
630050,tk-20260518145336-bekhjq,MX,seedance2.0,216900,消费,-9.9774,"2026-05-18 14:53:36"
630036,tk-20260518145319-si6kwb,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:53:19"
629907,tk-20260518145309-ul1i19,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 14:53:09"
630034,tk-20260518145309-q94kf7,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:53:09"
629891,tk-20260518145241-z1h0na,MX,seedance2.0,260100,消费,-11.9646,"2026-05-18 14:52:41"
630011,tk-20260518145239-1ng40v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:52:39"
630012,tk-20260518145236-11gv8u,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:52:36"
630010,tk-20260518145234-2s8k0n,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:52:34"
629885,tk-20260518145232-5wxkil,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:52:32"
629865,tk-20260518145207-d4k44t,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 14:52:07"
629985,tk-20260518145152-ymv7hp,MX,seedance2.0,173700,消费,-7.9902,"2026-05-18 14:51:52"
629978,tk-20260518145149-qq3jj1,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:51:49"
629976,tk-20260518145141-p6pti5,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:51:41"
629962,tk-20260518145135-g84n2v,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:51:35"
629834,tk-20260518145124-nultpz,MX,seedance2.0,152100,消费,-6.9966,"2026-05-18 14:51:24"
629827,tk-20260518145118-zan8zh,MX,seedance2.0,151078,消费,-6.9495,"2026-05-18 14:51:18"
629950,tk-20260518145115-kqvm91,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:51:15"
629951,tk-20260518145115-ryq0uq,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 14:51:15"
629819,tk-20260518145113-6cfoyo,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:51:13"
629943,tk-20260518145101-own38o,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:51:01"
629944,tk-20260518145101-an9wkr,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:51:01"
629917,tk-20260518145030-0frk1k,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:50:30"
629909,tk-20260518145011-nk31rk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:50:11"
629783,tk-20260518145008-01p0ns,MX,seedance2.0,87300,消费,-4.0158,"2026-05-18 14:50:08"
629898,tk-20260518145001-1f4rqk,MX,seedance2.0,281700,消费,-12.9582,"2026-05-18 14:50:01"
629771,tk-20260518144954-bddyeu,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:49:54"
629890,tk-20260518144939-e113kk,MX,seedance2.0,324900,消费,-14.9454,"2026-05-18 14:49:39"
